path,type,name,base_name,extension,size,date,sha1,md5,sha256,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,detected_license_expression,detected_license_expression_spdx,percentage_of_license_text,files_count,dirs_count,size_count,scan_errors,license_expression,detection_log,license_match__license_expression,license_match__license_expression_spdx,license_match__from_file,license_match__matcher,license_match__score,license_match__matched_length,license_match__match_coverage,license_match__rule_relevance,license_match__rule_identifier,license_match__rule_url,copyright,holder,author,email,url,start_line,end_line,package__type,package__namespace,package__name,package__version,package__qualifiers,package__subpath,package__primary_language,package__description,package__release_date,package__homepage_url,package__download_url,package__size,package__sha1,package__md5,package__sha256,package__sha512,package__bug_tracking_url,package__code_view_url,package__vcs_url,package__copyright,package__holder,package__declared_license_expression,package__declared_license_expression_spdx,package__license_detections,package__other_license_expression,package__other_license_expression_spdx,package__other_license_detections,package__extracted_license_statement,package__notice_text,package__file_references,package__is_private,package__is_virtual,package__extra_data,package__repository_homepage_url,package__repository_download_url,package__api_data_url,package__datasource_id,package__purl
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,111,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,146,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,lgpl-2.1-plus AND lgpl-2.1 AND epl-1.0,,lgpl-2.1-plus,LGPL-2.1-or-later,spring-petclinic/target/bom.xml,3-seq,90.00,18,90.00,100.00,lgpl-2.1-plus_360.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/lgpl-2.1-plus_360.RULE,,,,,,179,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,lgpl-2.1-plus AND lgpl-2.1 AND epl-1.0,,lgpl-2.1,LGPL-2.1-only,spring-petclinic/target/bom.xml,3-seq,90.91,20,90.91,100.00,lgpl-2.1_455.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/lgpl-2.1_455.RULE,,,,,,179,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,lgpl-2.1-plus AND lgpl-2.1 AND epl-1.0,,epl-1.0,EPL-1.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,epl-1.0_6.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/epl-1.0_6.RULE,,,,,,181,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,(lgpl-3.0-plus OR apache-2.0) AND epl-1.0 AND lgpl-2.1,,lgpl-3.0-plus OR apache-2.0,LGPL-3.0-or-later OR Apache-2.0,spring-petclinic/target/bom.xml,3-seq,45.71,16,45.71,100.00,lgpl-3.0-plus_or_apache-2.0_10.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/lgpl-3.0-plus_or_apache-2.0_10.RULE,,,,,,218,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,(lgpl-3.0-plus OR apache-2.0) AND epl-1.0 AND lgpl-2.1,,epl-1.0,EPL-1.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,epl-1.0_6.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/epl-1.0_6.RULE,,,,,,220,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,(lgpl-3.0-plus OR apache-2.0) AND epl-1.0 AND lgpl-2.1,,lgpl-2.1,LGPL-2.1-only,spring-petclinic/target/bom.xml,3-seq,90.48,19,90.48,100.00,lgpl-2.1_456.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/lgpl-2.1_456.RULE,,,,,,222,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,260,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,8,100.00,100.00,apache-2.0_url_1.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/apache-2.0_url_1.RULE,,,,,,261,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,311,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,8,100.00,100.00,apache-2.0_url_1.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/apache-2.0_url_1.RULE,,,,,,312,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,mit,,mit,MIT,spring-petclinic/target/bom.xml,2-aho,100.00,2,100.00,100.00,mit_30.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/mit_30.RULE,,,,,,360,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,epl-2.0 AND classpath-exception-2.0,,epl-2.0,EPL-2.0,spring-petclinic/target/bom.xml,2-aho,50.00,3,100.00,50.00,spdx_license_id_epl-2.0_for_epl-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_epl-2.0_for_epl-2.0.RULE,,,,,,395,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,epl-2.0 AND classpath-exception-2.0,,classpath-exception-2.0,Classpath-exception-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,6,100.00,100.00,classpath-exception-2.0_6.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/classpath-exception-2.0_6.RULE,,,,,,398,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,438,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,476,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,511,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,546,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,583,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,611,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,639,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,667,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,cc0-1.0 AND bsd-simplified,,cc0-1.0,CC0-1.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_cc0-1.0_for_cc0-1.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_cc0-1.0_for_cc0-1.0.RULE,,,,,,700,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,cc0-1.0 AND bsd-simplified,,bsd-simplified,BSD-2-Clause,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_bsd-2-clause_for_bsd-simplified.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_bsd-2-clause_for_bsd-simplified.RULE,,,,,,703,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,cc0-1.0 AND bsd-simplified,,bsd-simplified,BSD-2-Clause,spring-petclinic/target/bom.xml,2-aho,100.00,7,100.00,100.00,bsd-simplified_82.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/bsd-simplified_82.RULE,,,,,,704,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,cc0-1.0,,cc0-1.0,CC0-1.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_cc0-1.0_for_cc0-1.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_cc0-1.0_for_cc0-1.0.RULE,,,,,,738,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,776,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,811,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,846,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,881,881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,916,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,951,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,986,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,1024,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,lgpl-2.1,,lgpl-2.1,LGPL-2.1-only,spring-petclinic/target/bom.xml,2-aho,50.00,4,100.00,50.00,spdx_license_id_lgpl-2.1-only_for_lgpl-2.1.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_lgpl-2.1-only_for_lgpl-2.1.RULE,,,,,,1059,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,lgpl-2.1,,lgpl-2.1,LGPL-2.1-only,spring-petclinic/target/bom.xml,2-aho,100.00,7,100.00,100.00,lgpl-2.1_77.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/lgpl-2.1_77.RULE,,,,,,1060,1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,epl-2.0 AND bsd-new,,epl-2.0,EPL-2.0,spring-petclinic/target/bom.xml,2-aho,50.00,3,100.00,50.00,spdx_license_id_epl-2.0_for_epl-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_epl-2.0_for_epl-2.0.RULE,,,,,,1097,1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,epl-2.0 AND bsd-new,,bsd-new,BSD-3-Clause,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,bsd-new_10.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/bsd-new_10.RULE,,,,,,1100,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,epl-2.0 AND classpath-exception-2.0,,epl-2.0,EPL-2.0,spring-petclinic/target/bom.xml,2-aho,50.00,3,100.00,50.00,spdx_license_id_epl-2.0_for_epl-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_epl-2.0_for_epl-2.0.RULE,,,,,,1141,1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,epl-2.0 AND classpath-exception-2.0,,classpath-exception-2.0,Classpath-exception-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,6,100.00,100.00,classpath-exception-2.0_6.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/classpath-exception-2.0_6.RULE,,,,,,1144,1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,1185,1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,8,100.00,100.00,apache-2.0_url_1.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/apache-2.0_url_1.RULE,,,,,,1186,1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,1224,1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,1258,1258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,1297,1297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,1335,1335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,,bsd-new,BSD-3-Clause,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,bsd-new_10.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/bsd-new_10.RULE,,,,,,1370,1370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,,bsd-new,BSD-3-Clause,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,bsd-new_10.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/bsd-new_10.RULE,,,,,,1411,1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,,bsd-new,BSD-3-Clause,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,bsd-new_10.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/bsd-new_10.RULE,,,,,,1452,1452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,,bsd-new,BSD-3-Clause,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,bsd-new_10.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/bsd-new_10.RULE,,,,,,1493,1493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,,bsd-new,BSD-3-Clause,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,bsd-new_10.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/bsd-new_10.RULE,,,,,,1534,1534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,1575,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,,bsd-new,BSD-3-Clause,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,bsd-new_10.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/bsd-new_10.RULE,,,,,,1616,1616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,,bsd-new,BSD-3-Clause,spring-petclinic/target/bom.xml,2-aho,100.00,7,100.00,100.00,bsd-new_356.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/bsd-new_356.RULE,,,,,,1617,1617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
